CustomerId,Complaint,ComplaintNumber,ProcessedComplaint,ComplaintLength,Sentiment,KeyVerbsCount,KeyNounsCount,KeyAdjectivesCount
9750-BOOHV,"I’ve noticed that the billing process is cumbersome and inconvenient. Since I don’t use paperless billing, I would like clearer communication about my payment deadlines to avoid unnecessary stress.",2,ive noticed billing process cumbersome inconvenient since dont use paperless billing would like clearer communication payment deadlines avoid unnecessary stress,197,-0.5,1,0,0
6982-SSHFK,The internet connection is extremely slow and doesn't meet basic browsing needs. I expected better performance for the price I'm paying.,1,internet connection extremely slow meet basic browsing needs expected better performance price paying,136,0.024999999999999994,1,1,2
6982-SSHFK,"I contacted customer support about the internet issues, but I did not receive any helpful assistance or follow-up. This is very frustrating.",2,contacted customer support internet issues receive helpful assistance followup frustrating,140,-0.52,1,4,1
6982-SSHFK,"I feel forced to cancel my service because of the poor internet quality and lack of support, despite only being a customer for a month.",3,feel forced cancel service poor internet quality lack support despite customer month,135,-0.23333333333333336,0,4,2
2739-CACDQ,"The internet speed has been inconsistent, and it's causing disruptions when I try to complete important tasks online. This has been going on for a while, and I need it resolved quickly.",1,internet speed inconsistent causing disruptions try complete important tasks online going need resolved quickly,185,0.27777777777777773,1,1,1
2739-CACDQ,"I contacted customer support about my internet issues, but I didn't receive any helpful assistance. I was just redirected multiple times without a clear solution.",2,contacted customer support internet issues receive helpful assistance redirected multiple times without clear solution,162,0.05000000000000001,0,4,1
2739-CACDQ,"The monthly charges for my services seem too high, especially considering that I don’t use streaming services or advanced features like online security. I’d like a detailed breakdown of these charges.",3,monthly charges services seem high especially considering dont use streaming services advanced features like online security id like detailed breakdown charges,200,0.24000000000000002,3,4,2
9835-ZIITK,"The internet service has been extremely inconsistent, especially during peak hours, making it difficult to stream TV or movies without interruptions. Despite having tech support included in my plan, the issue has not been resolved after multiple calls.",1,internet service extremely inconsistent especially peak hours making difficult stream tv movies without interruptions despite tech support included plan issue resolved multiple calls,252,-0.15625,3,6,3
8008-HAWED,"The streaming services I signed up for, including both TV and movies, are constantly buffering and have poor video quality. This makes it very frustrating to use.",1,streaming services signed including tv movies constantly buffering poor video quality makes frustrating use,162,-0.3066666666666667,2,3,1
8008-HAWED,I have been unable to get sufficient help from your tech support team when I reported the streaming issues. They were unresponsive and unhelpful.,2,unable get sufficient help tech support team reported streaming issues unresponsive unhelpful,145,-0.5,1,2,1
8008-HAWED,"My internet speed is much slower than expected for a DSL connection, which impacts my ability to stream content or browse effectively.",3,internet speed much slower expected dsl connection impacts ability stream content browse effectively,134,0.2333333333333333,0,1,1
8008-HAWED,"I feel like I'm being overcharged for the limited services I am receiving, especially since I don't use phone services and the internet performance is subpar.",4,feel like overcharged limited services receiving especially since use phone services internet performance subpar,158,-0.03571428571428571,1,3,1
8008-HAWED,"The electronic check payment method has been unreliable, and I've noticed delays in processing my bills, causing unnecessary stress.",5,electronic check payment method unreliable noticed delays processing bills causing unnecessary stress,132,-0.4,0,0,0
5447-VYTKW,"The DSL internet speeds are much slower than what was promised when I signed up. It’s frustrating to deal with such slow connectivity, especially when I rely on it for work and personal use.",1,dsl internet speeds much slower promised signed frustrating deal slow connectivity especially rely work personal use,190,-0.08333333333333333,1,1,1
5447-VYTKW,"I’ve been having trouble with tech support response times. Despite paying for the service, it's been difficult to get immediate assistance when I encounter issues.",2,ive trouble tech support response times despite paying service difficult get immediate assistance encounter issues,163,-0.35,1,3,2
5447-VYTKW,"The monthly charges seem high for the limited services I’m using. I don’t have streaming or multiple lines, so I’m not sure why the cost is this steep.",3,monthly charges seem high limited services im using dont streaming multiple lines im sure cost steep,151,-0.040357142857142855,1,2,2
7596-ZYWBB,"I have been a loyal customer for over five years, yet my monthly bill seems to keep increasing without any clear explanation. I would like a detailed breakdown of the charges and an explanation for the price hikes.",1,loyal customer five years yet monthly bill seems keep increasing without clear explanation would like detailed breakdown charges explanation price hikes,214,0.2777777777777778,1,2,2
7596-ZYWBB,"Despite having tech support and online security as part of my plan, it takes a long time to get assistance when I face technical issues. The response times need to improve significantly.",2,despite tech support online security part plan takes long time get assistance face technical issues response times need improve significantly,186,0.10833333333333334,0,2,1
0003-MKNFE,"The streaming movies service often buffers and freezes, making it difficult to enjoy watching anything. I've tried troubleshooting, but the problem continues.",1,streaming movies service often buffers freezes making difficult enjoy watching anything tried troubleshooting problem continues,158,-0.04999999999999999,3,2,1
0003-MKNFE,"The monthly charges feel too high for the limited services I am receiving, especially since I don’t use features like Online Security or Tech Support.",2,monthly charges feel high limited services receiving especially since dont use features like online security tech support,150,0.029523809523809525,1,3,3
0003-MKNFE,The lack of tech support has been frustrating when I've tried to resolve issues with my DSL connection. I would appreciate more accessible customer assistance.,3,lack tech support frustrating tried resolve issues dsl connection would appreciate accessible customer assistance,159,0.15833333333333333,1,3,1
8871-JLMHM,"The internet speed has been inconsistent lately, which is frustrating since I rely on a stable connection for work. Despite having tech support included, the issue hasn't been resolved after multiple calls.",1,internet speed inconsistent lately frustrating since rely stable connection work despite tech support included issue resolved multiple calls,206,-0.2333333333333333,3,3,2
8871-JLMHM,"I'm paying a high monthly charge for services I don't fully use, like multiple lines and device protection. I’d like to review my plan and see if I can adjust it to better suit my needs.",2,paying high monthly charge services fully use like multiple lines device protection id like review plan see adjust better suit needs,186,0.22,3,1,3
2040-VZIKE,"The streaming services I pay for, both TV and movies, frequently buffer or fail to load altogether. This has been an ongoing issue despite my high monthly charges, and I'm frustrated that it's not being resolved.",1,streaming services pay tv movies frequently buffer fail load altogether ongoing issue despite high monthly charges frustrated resolved,212,-0.235,2,5,2
4250-FDVOU,"My internet service has been inconsistent, causing disruptions to my work and daily activities. Despite having online security and backup, I still face issues that aren't being resolved effectively.",1,internet service inconsistent causing disruptions work daily activities despite online security backup still face issues resolved effectively,198,0.3,1,3,1
9170-GYZJC,"The streaming movies service I signed up for keeps buffering and the quality is inconsistent. This has been happening for weeks, and it's ruining my experience.",1,streaming movies service signed keeps buffering quality inconsistent happening weeks ruining experience,160,0.0,1,2,0
9170-GYZJC,"Despite having tech support included in my plan, I haven't been able to get proper assistance to fix the streaming issue. The support team has been unhelpful and slow to respond.",2,despite tech support included plan able get proper assistance fix streaming issue support team unhelpful slow respond,178,0.06666666666666665,2,3,1
9170-GYZJC,I noticed my monthly charges have been steadily increasing without any clear explanation. I need a detailed breakdown of the charges and a resolution for any overbilling.,3,noticed monthly charges steadily increasing without clear explanation need detailed breakdown charges resolution overbilling,170,0.22222222222222224,0,2,1
8680-CGLTP,"I am frustrated with the inconsistent DSL internet speeds despite having online security and tech support services. I expect reliable service, especially given my long tenure as a customer. Please address this issue immediately.",1,frustrated inconsistent dsl internet speeds despite online security tech support services expect reliable service especially given long tenure customer please address issue immediately,228,-0.25,2,6,2
6178-KFNHS,"The internet service has been unreliable despite having fiber optic. Frequent outages and inconsistent speeds have made it difficult for me to complete tasks, and it’s frustrating that no resolution has been provided even after multiple attempts to contact support.",1,internet service unreliable despite fiber optic frequent outages inconsistent speeds made difficult complete tasks frustrating resolution provided even multiple attempts contact support,265,-0.14,1,3,4
8626-PTQGE,"The streaming services I pay for often buffer or fail to load properly, especially during peak hours. This has been an ongoing issue despite having a long-term contract, and I expect a resolution or compensation for the inconvenience.",1,streaming services pay often buffer fail load properly especially peak hours ongoing issue despite longterm contract expect resolution compensation inconvenience,234,-0.25,2,2,0
4328-VUFWD,"I have been experiencing frequent buffering and interruptions while streaming movies even though I am paying for this service. This has been very frustrating, and I expect a resolution soon.",1,experiencing frequent buffering interruptions streaming movies even though paying service frustrating expect resolution soon,190,-0.21000000000000002,4,2,1
9837-BMCLM,"The streaming TV service constantly buffers and freezes, making it impossible to watch anything without interruptions. This has been happening ever since I signed up.",1,streaming tv service constantly buffers freezes making impossible watch anything without interruptions happening ever since signed,166,-0.3333333333333333,3,2,0
9837-BMCLM,"The internet speed is much slower than advertised, and it’s causing issues with basic browsing and streaming services.",2,internet speed much slower advertised causing issues basic browsing streaming services,118,0.1,1,3,1
9837-BMCLM,"I reached out to customer support about the internet and streaming issues, but they were unhelpful and didn’t provide any solutions.",3,reached customer support internet streaming issues unhelpful didnt provide solutions,132,0.0,1,4,1
9837-BMCLM,"Despite the poor service, I was charged the full amount this month, which feels unfair given the ongoing problems.",4,despite poor service charged full amount month feels unfair given ongoing problems,114,-0.18333333333333335,1,1,1
1670-SVOWZ,"The internet speeds on my fiber optic service have been extremely inconsistent, making it difficult to use streaming services effectively.",1,internet speeds fiber optic service extremely inconsistent making difficult use streaming services effectively,138,-0.00833333333333334,2,3,3
1670-SVOWZ,"When I reached out to tech support for assistance, I had to wait an unreasonable amount of time, and the issue was still not resolved.",2,reached tech support assistance wait unreasonable amount time issue still resolved,134,0.0,1,2,1
1670-SVOWZ,"Despite canceling my service, I was charged for an additional month, and I need this unauthorized charge refunded immediately.",3,despite canceling service charged additional month need unauthorized charge refunded immediately,126,0.0,0,1,0
0519-XUZJU,"The internet service has been extremely slow and unreliable since I signed up, making it impossible to browse or work efficiently. I regret choosing fiber optic as it was advertised as fast and dependable.",1,internet service extremely slow unreliable since signed making impossible browse work efficiently regret choosing fiber optic advertised fast dependable,205,-0.25555555555555554,1,2,2
0519-XUZJU,"When I reached out to customer support for help with the internet issue, I was told that tech support isn't included in my plan. This is frustrating because I feel like I'm paying too much for such poor service and no assistance.",2,reached customer support help internet issue told tech support included plan frustrating feel like paying much poor service assistance,229,-0.15000000000000002,4,6,3
8701-DGLVH,"I am frustrated with the lack of flexibility in my plan. I only have phone service, yet I am locked into a two-year contract with no option to easily add internet services if I decide to in the future.",1,frustrated lack flexibility plan phone service yet locked twoyear contract option easily add internet services decide future,201,-0.06666666666666665,0,3,1
4086-YQSNZ,"The streaming TV service frequently buffers or stops working altogether, making it impossible to enjoy any shows or programs. I've reported this issue before, but it hasn't been resolved.",1,streaming tv service frequently buffers stops working altogether making impossible enjoy shows programs reported issue resolved,187,-0.055555555555555546,4,3,0
4086-YQSNZ,"I have no online security or tech support included, yet I'm paying a high monthly charge. I feel like I'm not getting value for the money I'm spending.",2,online security tech support included yet paying high monthly charge feel like getting value money spending,151,0.16,3,1,3
5609-CEBID,"The internet service has been extremely unreliable, with frequent outages and slow speeds. As a senior citizen, this has made it difficult to stay connected and handle important tasks online.",1,internet service extremely unreliable frequent outages slow speeds senior citizen made difficult stay connected handle important tasks online,191,-0.085,0,2,3
5609-CEBID,"I have contacted customer support multiple times about the internet issues, but no resolution has been provided. Additionally, the monthly charges seem excessively high for the inconsistent service I’ve been receiving.",2,contacted customer support multiple times internet issues resolution provided additionally monthly charges seem excessively high inconsistent service ive receiving,218,0.08,0,6,3
9058-CBREO,"The internet service has been extremely slow and unreliable since I signed up. As a senior citizen, I rely on stable internet for essential tasks, and this level of service is unacceptable.",1,internet service extremely slow unreliable since signed senior citizen rely stable internet essential tasks level service unacceptable,189,-0.15000000000000002,0,4,2
2472-OVKUP,"The streaming movies service keeps buffering and the quality drops frequently, making it impossible to use. Despite paying for Fiber optic internet, the speeds do not seem to match the service I'm being charged for.",1,streaming movies service keeps buffering quality drops frequently making impossible use despite paying fiber optic internet speeds seem match service charged,215,-0.2833333333333333,3,4,2
2472-OVKUP,"I tried reaching out to customer support about my streaming and internet issues, but I was told there’s no tech support included in my plan. This lack of assistance is frustrating, especially given the high monthly charges.",2,tried reaching customer support streaming internet issues told theres tech support included plan lack assistance frustrating especially given high monthly charges,223,-0.08,4,6,4
4822-YCXMX,"The streaming movies service constantly buffers and takes too long to load, making it impossible to enjoy. Despite paying a high monthly charge, the quality of service is very disappointing.",1,streaming movies service constantly buffers takes long load making impossible enjoy despite paying high monthly charge quality service disappointing,190,-0.15611111111111112,4,3,2
9248-OJYKK,"The internet service is extremely slow and unreliable, making it difficult to perform basic online tasks. This is unacceptable, especially for the high monthly charges I'm paying.",1,internet service extremely slow unreliable making difficult perform basic online tasks unacceptable especially high monthly charges paying,179,-0.128,2,3,4
9248-OJYKK,"I contacted customer support to resolve the internet issue, but they were unhelpful and failed to provide a solution. The lack of tech support is frustrating.",2,contacted customer support resolve internet issue unhelpful failed provide solution lack tech support frustrating,158,-0.45,1,5,2
9248-OJYKK,"I feel like the monthly charges are too high for the limited services I’m receiving, especially since I don’t even have online security or backup included.",3,feel like monthly charges high limited services im receiving especially since dont even online security backup included,155,0.029523809523809525,2,2,2
4872-VXRIL,"The internet speed has been inconsistent lately, which has been frustrating, especially since I pay for reliable DSL service.",1,internet speed inconsistent lately frustrating especially since pay reliable dsl service,125,-0.2333333333333333,1,2,1
4872-VXRIL,I noticed that there's no option to upgrade to streaming TV or movies on my current plan. It would be great to have more entertainment options available.,2,noticed option upgrade streaming tv movies current plan would great entertainment options available,153,0.42500000000000004,1,2,0
4872-VXRIL,The customer support wait times are too long whenever I call for assistance. I would appreciate faster support for loyal customers like myself.,3,customer support wait times long whenever call assistance would appreciate faster support loyal customers like,143,0.14166666666666666,1,3,1
6857-VWJDT,"The streaming services for both TV and movies are constantly buffering despite having fiber optic internet. This is extremely frustrating, especially considering the high monthly charges I’m paying.",1,streaming services tv movies constantly buffering despite fiber optic internet extremely frustrating especially considering high monthly charges im paying,198,-0.060000000000000005,3,5,4
5520-FVEWJ,"The internet service has been highly unreliable, with frequent outages and slow speeds despite paying a premium for fiber optic. This has caused significant disruptions to my family's daily activities, and no resolution has been provided despite multiple attempts to contact support.",1,internet service highly unreliable frequent outages slow speeds despite paying premium fiber optic caused significant disruptions family daily activities resolution provided despite multiple attempts contact support,283,0.055833333333333325,1,3,3
9710-ZUSHQ,"The fiber optic internet service has been consistently unreliable with frequent outages, which has made it impossible to use streaming services or work online effectively.",1,fiber optic internet service consistently unreliable frequent outages made impossible use streaming services work online effectively,171,0.07083333333333333,1,3,3
9710-ZUSHQ,"I contacted customer support multiple times about the internet issues, but they were unhelpful and did not provide a resolution, leaving me frustrated.",2,contacted customer support multiple times internet issues unhelpful provide resolution leaving frustrated,151,-0.35,0,4,1
9710-ZUSHQ,"Despite my complaints, I was still charged the full monthly amount, which feels unfair given the poor service quality I've been experiencing.",3,despite complaints still charged full monthly amount feels unfair given poor service quality experiencing,141,-0.18333333333333335,1,1,2
5089-IFSDP,"The tech support service is not included in my plan, and I've had multiple technical issues with my internet and streaming services that I couldn't resolve on my own. This has been incredibly frustrating.",1,tech support service included plan multiple technical issues internet streaming services could resolve incredibly frustrating,204,0.04999999999999999,3,5,2
5089-IFSDP,The monthly charges are too high considering the persistent service interruptions and lack of support. I feel like I'm not getting value for the amount I'm paying.,2,monthly charges high considering persistent service interruptions lack support feel like getting value amount paying,163,0.16,2,3,2
9259-PACGQ,"The internet speeds I’m receiving are much slower than what was promised in my plan, and this has been a recurring issue despite having Online Security and Tech Support services.",1,internet speeds im receiving much slower promised plan recurring issue despite online security tech support services,178,0.2,0,4,2
9259-PACGQ,"Customer support has been unhelpful in resolving my internet speed issues, and I feel like I'm being passed around without any real solutions.",2,customer support unhelpful resolving internet speed issues feel like passed around without real solutions,142,0.2,1,4,1
9259-PACGQ,"I noticed unexplained fluctuations in my monthly charges recently, and I would like a detailed breakdown of these charges.",3,noticed unexplained fluctuations monthly charges recently would like detailed breakdown charges,122,0.11666666666666668,1,2,1
9259-PACGQ,"I specifically chose not to use paperless billing, but I’ve had issues receiving my paper bills on time, which has caused delays in payment.",4,specifically chose use paperless billing ive issues receiving paper bills time caused delays payment,140,0.0,0,1,0
0415-MOSGF,"My internet speed is far slower than what I was promised when I signed up. It's barely usable for basic browsing, which is very frustrating.",1,internet speed far slower promised signed barely usable basic browsing frustrating,140,-0.0925,1,1,1
0415-MOSGF,"I've tried reaching out to customer support about the internet issues, but I was put on hold for an unreasonable amount of time and still didn’t get a resolution.",2,tried reaching customer support internet issues put hold unreasonable amount time still didnt get resolution,162,0.0,0,4,1
0415-MOSGF,"I don't feel like I'm getting value for the monthly charges I’m paying, especially since I’m not using any additional services like streaming or tech support.",3,feel like getting value monthly charges im paying especially since im using additional services like streaming tech support,158,0.0,4,3,2
9820-RMCQV,"I am extremely frustrated with the frequent disruptions in my DSL internet service. Despite having online security, I often face slow speeds and intermittent connectivity issues, which make it impossible to use the internet effectively.",1,extremely frustrated frequent disruptions dsl internet service despite online security often face slow speeds intermittent connectivity issues make impossible use internet effectively,236,-0.19333333333333333,0,4,3
0702-PGIBZ,"The streaming services I signed up for frequently buffer and lag, making it impossible to enjoy TV shows or movies. Despite paying over $100 monthly, the quality of service is unacceptable, and I have not received adequate support to resolve this issue.",1,streaming services signed frequently buffer lag making impossible enjoy tv shows movies despite paying monthly quality service unacceptable received adequate support resolve issue,253,0.04166666666666667,3,6,1
3717-OEAUQ,"The fiber optic internet service has been inconsistent with frequent disruptions, which is unacceptable given the high monthly charges.",1,fiber optic internet service inconsistent frequent disruptions unacceptable given high monthly charges,135,0.13,1,3,5
3717-OEAUQ,"I am frustrated that there is no option to bundle online security or tech support with my current plan, making it less convenient for me to manage my services.",2,frustrated option bundle online security tech support current plan making less convenient manage services,159,-0.28888888888888886,1,2,1
3717-OEAUQ,The process of mailing checks every month feels outdated and inconvenient; I would prefer more modern payment options.,3,process mailing checks every month feels outdated inconvenient would prefer modern payment options,118,-0.075,0,0,0
6235-VDHOM,"The internet service has been extremely slow and unreliable since I started using it. Despite paying for DSL, the speeds are far below expectations, and it has made it difficult to get anything done online.",1,internet service extremely slow unreliable since started using despite paying dsl speeds far expectations made difficult get anything done online,206,-0.23333333333333336,1,2,2
2684-EIWEO,"The internet service has been consistently unreliable, with frequent outages and slow speeds despite paying a high monthly charge for fiber optic service. This lack of quality is unacceptable.",1,internet service consistently unreliable frequent outages slow speeds despite paying high monthly charge fiber optic service lack quality unacceptable,192,0.052499999999999984,1,3,5
2684-EIWEO,"When I reached out to customer support to address the internet problems, I was informed that tech support isn't included in my plan. I feel frustrated having to pay extra for a resolution to an ongoing issue.",2,reached customer support address internet problems informed tech support included plan feel frustrated pay extra resolution ongoing issue,208,-0.35,1,5,2
2372-HWUHI,"The internet speeds with my DSL service have been consistently slow, making it difficult to complete basic online tasks.",1,internet speeds dsl service consistently slow making difficult complete basic online tasks,120,-0.17500000000000002,1,2,2
2372-HWUHI,"I contacted customer support about the slow internet, but I was placed on hold for a long time and didn't receive any helpful assistance.",2,contacted customer support slow internet placed hold long time receive helpful assistance,137,-0.17500000000000002,0,3,1
2372-HWUHI,"Despite my limited usage, the monthly charges seem too high for the services I’m receiving, especially with no additional features like tech support or streaming options.",3,despite limited usage monthly charges seem high services im receiving especially additional features like tech support streaming options,170,0.029523809523809525,2,3,3
2372-HWUHI,I was not informed about any potential fees or charges when I decided to cancel my service—this lack of transparency is frustrating.,4,informed potential fees charges decided cancel servicethis lack transparency frustrating,132,-0.2,1,1,0
2372-HWUHI,"The process of canceling my account has been unnecessarily complicated and time-consuming, adding to my dissatisfaction.",5,process canceling account unnecessarily complicated timeconsuming adding dissatisfaction,120,-0.5,0,0,0
5760-IFJOZ,"The streaming services I signed up for frequently buffer or fail to load, making it impossible to enjoy TV shows or movies. This has been happening ever since I started my subscription.",1,streaming services signed frequently buffer fail load making impossible enjoy tv shows movies happening ever since started subscription,185,-0.16666666666666666,2,3,0
5760-IFJOZ,"I contacted customer support about the streaming issue, but they were unhelpful and did not provide any solutions. I'm frustrated with the lack of support.",2,contacted customer support streaming issue unhelpful provide solutions frustrated lack support,155,-0.7,1,4,0
3070-DVEYC,"The internet service has been extremely unreliable, with constant disruptions and slow speeds. Despite paying a premium for fiber optic, I have not received the quality of service expected, which has caused significant inconvenience.",1,internet service extremely unreliable constant disruptions slow speeds despite paying premium fiber optic received quality service expected caused significant inconvenience,233,-0.030000000000000006,1,3,2
4636-QRJKY,"The internet speed with the fiber optic service has been consistently slow, making it difficult to complete online tasks efficiently.",1,internet speed fiber optic service consistently slow making difficult complete online tasks efficiently,133,-0.23333333333333336,1,2,3
4636-QRJKY,"I contacted tech support for help with the slow internet, but the issue was not resolved, and the representative was unable to provide a satisfactory explanation.",2,contacted tech support help slow internet issue resolved representative unable provide satisfactory explanation,162,-0.4,1,3,2
4636-QRJKY,"Despite the unresolved internet issues, my monthly bill remains high, and I find it unacceptable to pay for a service that isn't meeting expectations.",3,despite unresolved internet issues monthly bill remains high find unacceptable pay service meeting expectations,150,0.16,0,3,3
6204-IEUXJ,"The internet service has been extremely unreliable with frequent outages, which makes it difficult for me to accomplish basic tasks online. I've reported this issue multiple times, but no resolution has been provided.",1,internet service extremely unreliable frequent outages makes difficult accomplish basic tasks online reported issue multiple times resolution provided,217,-0.10500000000000001,0,3,3
6204-IEUXJ,"The monthly charges are too high for the limited services I receive. I expected better value for the price, especially considering I do not use streaming services or online backup.",2,monthly charges high limited services receive expected better value price especially considering use streaming services online backup,180,0.09771428571428571,1,3,3
2729-VNVAP,"My phone service frequently drops calls or has poor reception. This has been a recurring issue, and I would like it resolved immediately.",1,phone service frequently drops calls poor reception recurring issue would like resolved immediately,137,-0.15000000000000002,2,2,1
2729-VNVAP,The customer support team seems unresponsive to my complaints about phone service. I expect better assistance given my loyalty as a long-term customer.,2,customer support team seems unresponsive complaints phone service expect better assistance given loyalty longterm customer,151,0.5,2,4,1
1875-QIVME,"The internet speeds with Fiber Optic are not as advertised. I experience frequent buffering when streaming movies and TV shows, which is very frustrating.",1,internet speeds fiber optic advertised experience frequent buffering streaming movies tv shows frustrating,154,-0.21000000000000002,2,3,3
1875-QIVME,"Despite having tech support included, I haven't been able to get timely assistance when I call for help. The wait times are unreasonably long.",2,despite tech support included able get timely assistance call help wait times unreasonably long,142,0.225,1,1,1
1875-QIVME,The monthly charge of $104.4 is way too high for the quality of service I am receiving. I would like a review of my billing to ensure I am not being overcharged.,3,monthly charge way high quality service receiving would like review billing ensure overcharged,161,0.16,1,1,2
1875-QIVME,"There have been interruptions in my phone service recently, making it difficult to make or receive calls. This is unacceptable given that I pay for multiple lines.",4,interruptions phone service recently making difficult make receive calls unacceptable given pay multiple lines,163,-0.16666666666666666,2,1,1
1875-QIVME,"I was promised device protection, but when I filed a claim for a damaged device, I was told it wasn't covered. This feels misleading and dishonest.",5,promised device protection filed claim damaged device told covered feels misleading dishonest,147,-0.3,0,0,0
2384-OVPSA,"I am frustrated with the outdated payment process. As a senior citizen, I would prefer more modern payment options like electronic payments instead of having to mail checks every month.",1,frustrated outdated payment process senior citizen would prefer modern payment options like electronic payments instead mail checks every month,185,-0.10000000000000002,1,0,0
8000-REIQB,"The internet service is extremely expensive for what I’m getting. I expected better value for $69.95 per month, especially when I don’t even have features like online security or tech support.",1,internet service extremely expensive im getting expected better value per month especially dont even features like online security tech support,192,-0.024999999999999994,1,3,3
8000-REIQB,"The fiber optic internet speed has been inconsistent, with frequent slowdowns and interruptions that make it difficult to complete even basic tasks online.",2,fiber optic internet speed inconsistent frequent slowdowns interruptions make difficult complete even basic tasks online,155,-0.07500000000000001,0,1,4
8000-REIQB,"I contacted customer support about the internet issues, but the response was unhelpful and the problem remains unresolved.",3,contacted customer support internet issues response unhelpful problem remains unresolved,122,0.0,0,4,1
8000-REIQB,I’m frustrated that there are no affordable options for adding basic protections like online security or backup to my plan without drastically increasing my monthly bill.,4,im frustrated affordable options adding basic protections like online security backup plan without drastically increasing monthly bill,170,-0.35,1,0,1
8000-REIQB,"After just one month of service, I’ve decided to leave because of the poor service and lack of support, but the process for canceling my account has been confusing and time-consuming.",5,one month service ive decided leave poor service lack support process canceling account confusing timeconsuming,183,-0.35,0,3,1
8713-IGZSO,"I've been experiencing dropped calls and poor call quality, especially during important conversations. This is unacceptable for a basic phone service.",1,experiencing dropped calls poor call quality especially important conversations unacceptable basic phone service,150,0.0,0,1,1
8713-IGZSO,"I signed up for multiple lines, but the second line is not functioning properly. I can't make or receive calls on it.",2,signed multiple lines second line functioning properly ca make receive calls,117,0.0,0,0,0
8713-IGZSO,The monthly charges for my phone service seem higher than expected. I need an explanation for these additional costs.,3,monthly charges phone service seem higher expected need explanation additional costs,117,0.075,0,2,1
8713-IGZSO,"It takes too long to resolve issues when I contact support. I had to call multiple times about my second line, and the problem still isn't fixed.",4,takes long resolve issues contact support call multiple times second line problem still fixed,145,0.0125,0,2,0
8713-IGZSO,I'm dissatisfied with the lack of clarity in my billing statement. I shouldn't have to spend so much time trying to understand what I'm being charged for.,5,dissatisfied lack clarity billing statement spend much time trying understand charged,154,0.2,0,0,0
1449-XQEMT,"I am frustrated that I am paying for phone service, but the quality of the calls is poor, with frequent drops and static. This has made it extremely difficult to rely on my phone for important communication.",1,frustrated paying phone service quality calls poor frequent drops static made extremely difficult rely phone important communication,207,-0.09999999999999999,1,1,3
2037-SGXHH,"The internet service has been extremely unreliable, with frequent outages and slow speeds, despite paying a high monthly fee for fiber optic. This has disrupted my ability to use streaming TV and other online services effectively.",1,internet service extremely unreliable frequent outages slow speeds despite paying high monthly fee fiber optic disrupted ability use streaming tv online services effectively,230,0.05166666666666666,2,4,5
0439-IFYUN,"The internet service is too expensive for the limited features I use. I don't have Online Security, Tech Support, or Streaming options, yet I am paying a high monthly charge. This doesn't seem fair, and I would like a review of my plan.",1,internet service expensive limited features use online security tech support streaming options yet paying high monthly charge seem fair would like review plan,236,0.07214285714285715,3,3,4
1841-YSJGV,"The fiber optic internet service has been experiencing frequent outages lately, making it difficult to stream TV and movies smoothly despite paying a premium for these services. I expect a resolution to this issue promptly.",1,fiber optic internet service experiencing frequent outages lately making difficult stream tv movies smoothly despite paying premium services expect resolution issue promptly,223,-0.07499999999999998,3,6,4
6469-QJKZW,"I am unhappy with the limited service options available to me as I do not have internet service, which makes it difficult to enjoy additional features like streaming or online security. I would like to understand why these services are not being offered in my area.",1,unhappy limited service options available internet service makes difficult enjoy additional features like streaming online security would like understand services offered area,265,-0.07428571428571426,3,4,2
9220-ZNKJI,"The streaming TV service constantly buffers and freezes, making it impossible to enjoy any programs. This has been an ongoing issue, and I expect it to be resolved immediately.",1,streaming tv service constantly buffers freezes making impossible enjoy programs ongoing issue expect resolved immediately,176,-0.08888888888888886,5,3,0
9220-ZNKJI,"Despite paying for Fiber optic internet, the browsing speed is much slower than advertised. This is unacceptable given the premium price I'm paying.",2,despite paying fiber optic internet browsing speed much slower advertised unacceptable given premium price paying,148,0.2,3,1,2
9220-ZNKJI,"I attempted to get help from your tech support regarding my internet speed, but I had to wait on hold for over 30 minutes, and the resolution provided did not fix the issue.",3,attempted get help tech support regarding internet speed wait hold minutes resolution provided fix issue,173,0.0,0,3,2
1470-PSXNM,"The internet service has been very inconsistent lately, especially with streaming TV. Despite having fiber optic internet, we experience buffering and interruptions, which is frustrating given the high monthly charges.",1,internet service inconsistent lately especially streaming tv despite fiber optic internet experience buffering interruptions frustrating given high monthly charges,218,-0.010000000000000002,3,5,5
9585-KKMFD,I am unhappy with the lack of internet service options available to me despite being a long-term customer. It feels like I'm not receiving the full value for what I'm paying.,1,unhappy lack internet service options available despite longterm customer feels like receiving full value paying,174,0.05000000000000001,2,3,1
5130-YPIRV,"The streaming TV service often buffers or fails to load content, making it difficult to watch shows without interruptions.",1,streaming tv service often buffers fails load content making difficult watch shows without interruptions,122,-0.5,3,2,1
5130-YPIRV,"The DSL internet speed is not consistent, especially during peak hours, which affects both streaming and general browsing.",2,dsl internet speed consistent especially peak hours affects streaming general browsing,122,-0.024999999999999994,1,1,1
5130-YPIRV,"I contacted customer support for assistance with the internet issue, but they were unable to resolve the problem effectively.",3,contacted customer support assistance internet issue unable resolve problem effectively,125,0.04999999999999999,0,4,1
5130-YPIRV,"Despite having online security and device protection, I recently experienced a phishing attempt, which raises concerns about the effectiveness of these services.",4,despite online security device protection recently experienced phishing attempt raises concerns effectiveness services,161,0.8,0,1,0
